uid,parent_uid,parent_xpath,tag,id,classes,xpath,depth,textContent,childrenCount,x,y,width,height,display,position,color,backgroundColor,zIndex,visibility
,,"id(""nav-flyout-abAcquisition"")",div,,nav-flyout-buffer-right,"id(""nav-flyout-abAcquisition"")/div[4]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abAcquisition"")",div,,nav-flyout-buffer-top,"id(""nav-flyout-abAcquisition"")/div[5]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abAcquisition"")",div,,nav-flyout-buffer-bottom,"id(""nav-flyout-abAcquisition"")/div[6]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-anchor"")",div,nav-flyout-abActivation,"nav-coreFlyout,nav-flyout","id(""nav-flyout-abActivation"")",3,,6,0.0,0.0,0.0,0.0,none,absolute,"rgb(15, 17, 17)","rgb(255, 255, 255)",auto,visible
,,"id(""nav-flyout-abActivation"")",div,,nav-arrow,"id(""nav-flyout-abActivation"")/div[1]",4,,1,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abActivation"")/div[1]",div,,nav-arrow-inner,"id(""nav-flyout-abActivation"")/div[1]/div[1]",5,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abActivation"")",div,,"nav-template,nav-flyout-content,nav-spinner","id(""nav-flyout-abActivation"")/div[2]",4,,0,0.0,0.0,0.0,0.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abActivation"")",div,,nav-flyout-buffer-left,"id(""nav-flyout-abActivation"")/div[3]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abActivation"")",div,,nav-flyout-buffer-right,"id(""nav-flyout-abActivation"")/div[4]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abActivation"")",div,,nav-flyout-buffer-top,"id(""nav-flyout-abActivation"")/div[5]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abActivation"")",div,,nav-flyout-buffer-bottom,"id(""nav-flyout-abActivation"")/div[6]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-anchor"")",div,nav-flyout-abAccountLink,"nav-coreFlyout,nav-flyout","id(""nav-flyout-abAccountLink"")",3,,6,0.0,0.0,0.0,0.0,none,absolute,"rgb(15, 17, 17)","rgb(255, 255, 255)",auto,visible
,,"id(""nav-flyout-abAccountLink"")",div,,nav-arrow,"id(""nav-flyout-abAccountLink"")/div[1]",4,,1,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abAccountLink"")/div[1]",div,,nav-arrow-inner,"id(""nav-flyout-abAccountLink"")/div[1]/div[1]",5,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abAccountLink"")",div,,"nav-template,nav-flyout-content,nav-spinner","id(""nav-flyout-abAccountLink"")/div[2]",4,,0,0.0,0.0,0.0,0.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abAccountLink"")",div,,nav-flyout-buffer-left,"id(""nav-flyout-abAccountLink"")/div[3]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abAccountLink"")",div,,nav-flyout-buffer-right,"id(""nav-flyout-abAccountLink"")/div[4]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abAccountLink"")",div,,nav-flyout-buffer-top,"id(""nav-flyout-abAccountLink"")/div[5]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abAccountLink"")",div,,nav-flyout-buffer-bottom,"id(""nav-flyout-abAccountLink"")/div[6]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-anchor"")",div,nav-flyout-abCatAcquisition,"nav-coreFlyout,nav-flyout","id(""nav-flyout-abCatAcquisition"")",3,,6,0.0,0.0,0.0,0.0,none,absolute,"rgb(15, 17, 17)","rgb(255, 255, 255)",auto,visible
,,"id(""nav-flyout-abCatAcquisition"")",div,,nav-arrow,"id(""nav-flyout-abCatAcquisition"")/div[1]",4,,1,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abCatAcquisition"")/div[1]",div,,nav-arrow-inner,"id(""nav-flyout-abCatAcquisition"")/div[1]/div[1]",5,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abCatAcquisition"")",div,,"nav-template,nav-flyout-content,nav-spinner","id(""nav-flyout-abCatAcquisition"")/div[2]",4,,0,0.0,0.0,0.0,0.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abCatAcquisition"")",div,,nav-flyout-buffer-left,"id(""nav-flyout-abCatAcquisition"")/div[3]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abCatAcquisition"")",div,,nav-flyout-buffer-right,"id(""nav-flyout-abCatAcquisition"")/div[4]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abCatAcquisition"")",div,,nav-flyout-buffer-top,"id(""nav-flyout-abCatAcquisition"")/div[5]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abCatAcquisition"")",div,,nav-flyout-buffer-bottom,"id(""nav-flyout-abCatAcquisition"")/div[6]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-anchor"")",div,nav-flyout-abCatActivation,"nav-coreFlyout,nav-flyout","id(""nav-flyout-abCatActivation"")",3,,6,0.0,0.0,0.0,0.0,none,absolute,"rgb(15, 17, 17)","rgb(255, 255, 255)",auto,visible
,,"id(""nav-flyout-abCatActivation"")",div,,nav-arrow,"id(""nav-flyout-abCatActivation"")/div[1]",4,,1,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abCatActivation"")/div[1]",div,,nav-arrow-inner,"id(""nav-flyout-abCatActivation"")/div[1]/div[1]",5,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abCatActivation"")",div,,"nav-template,nav-flyout-content,nav-spinner","id(""nav-flyout-abCatActivation"")/div[2]",4,,0,0.0,0.0,0.0,0.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abCatActivation"")",div,,nav-flyout-buffer-left,"id(""nav-flyout-abCatActivation"")/div[3]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abCatActivation"")",div,,nav-flyout-buffer-right,"id(""nav-flyout-abCatActivation"")/div[4]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abCatActivation"")",div,,nav-flyout-buffer-top,"id(""nav-flyout-abCatActivation"")/div[5]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abCatActivation"")",div,,nav-flyout-buffer-bottom,"id(""nav-flyout-abCatActivation"")/div[6]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-anchor"")",div,nav-flyout-abCatAccountLink,"nav-coreFlyout,nav-flyout","id(""nav-flyout-abCatAccountLink"")",3,,6,0.0,0.0,0.0,0.0,none,absolute,"rgb(15, 17, 17)","rgb(255, 255, 255)",auto,visible
,,"id(""nav-flyout-abCatAccountLink"")",div,,nav-arrow,"id(""nav-flyout-abCatAccountLink"")/div[1]",4,,1,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abCatAccountLink"")/div[1]",div,,nav-arrow-inner,"id(""nav-flyout-abCatAccountLink"")/div[1]/div[1]",5,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abCatAccountLink"")",div,,"nav-template,nav-flyout-content,nav-spinner","id(""nav-flyout-abCatAccountLink"")/div[2]",4,,0,0.0,0.0,0.0,0.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abCatAccountLink"")",div,,nav-flyout-buffer-left,"id(""nav-flyout-abCatAccountLink"")/div[3]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abCatAccountLink"")",div,,nav-flyout-buffer-right,"id(""nav-flyout-abCatAccountLink"")/div[4]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abCatAccountLink"")",div,,nav-flyout-buffer-top,"id(""nav-flyout-abCatAccountLink"")/div[5]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-abCatAccountLink"")",div,,nav-flyout-buffer-bottom,"id(""nav-flyout-abCatAccountLink"")/div[6]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-anchor"")",div,,"nav-signin-tt,nav-flyout","id(""nav-flyout-anchor"")/div[13]",3,Sign inNew customer? Start here.,6,937.5078125,123.0,163.8359375,86.0,block,absolute,"rgb(15, 17, 17)","rgb(255, 255, 255)",auto,visible
,,"id(""nav-flyout-anchor"")/div[13]",div,,nav-arrow,"id(""nav-flyout-anchor"")/div[13]/div[1]",4,,1,1010.421875,115.0,18.0,9.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-anchor"")/div[13]/div[1]",div,,nav-arrow-inner,"id(""nav-flyout-anchor"")/div[13]/div[1]/div[1]",5,,0,1010.421875,116.0,18.0,9.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-anchor"")/div[13]",div,nav-signin-tooltip,,"id(""nav-signin-tooltip"")",4,Sign inNew customer? Start here.,2,952.5078125,138.0,133.8359375,56.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-signin-tooltip"")",a,,nav-action-button,"id(""nav-signin-tooltip"")/a[1]",5,Sign in,1,963.5078125,138.0,112.8359375,33.0,block,static,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-signin-tooltip"")/a[1]",span,,nav-action-inner,"id(""nav-signin-tooltip"")/a[1]/span[1]",6,Sign in,0,964.5078125,139.0,110.8359375,30.0,block,static,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-signin-tooltip"")",div,,nav-signin-tooltip-footer,"id(""nav-signin-tooltip"")/div[1]",5,New customer? Start here.,1,952.5078125,171.0,133.8359375,23.0,block,static,"rgb(51, 51, 51)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-signin-tooltip"")/div[1]",a,,nav-a,"id(""nav-signin-tooltip"")/div[1]/a[1]",6,Start here.,0,1031.984375,181.0,54.359375,12.5,inline,static,"rgb(0, 85, 170)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-anchor"")/div[13]",div,,nav-flyout-buffer-left,"id(""nav-flyout-anchor"")/div[13]/div[3]",4,,0,928.5078125,124.0,10.0,84.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-anchor"")/div[13]",div,,nav-flyout-buffer-right,"id(""nav-flyout-anchor"")/div[13]/div[4]",4,,0,1100.34375,124.0,10.0,84.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-anchor"")/div[13]",div,,nav-flyout-buffer-top,"id(""nav-flyout-anchor"")/div[13]/div[5]",4,,0,938.5078125,114.0,161.8359375,10.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-anchor"")/div[13]",div,,nav-flyout-buffer-bottom,"id(""nav-flyout-anchor"")/div[13]/div[6]",4,,0,938.5078125,208.0,161.8359375,10.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-anchor"")",div,nav-flyout-icp,"nav-coreFlyout,nav-flyout","id(""nav-flyout-icp"")",3,,6,0.0,0.0,0.0,0.0,none,absolute,"rgb(15, 17, 17)","rgb(255, 255, 255)",auto,visible
,,"id(""nav-flyout-icp"")",div,,nav-arrow,"id(""nav-flyout-icp"")/div[1]",4,,1,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-icp"")/div[1]",div,,nav-arrow-inner,"id(""nav-flyout-icp"")/div[1]/div[1]",5,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-icp"")",div,,"nav-template,nav-flyout-content,nav-spinner","id(""nav-flyout-icp"")/div[2]",4,,0,0.0,0.0,0.0,0.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-icp"")",div,,nav-flyout-buffer-left,"id(""nav-flyout-icp"")/div[3]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-icp"")",div,,nav-flyout-buffer-right,"id(""nav-flyout-icp"")/div[4]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-icp"")",div,,nav-flyout-buffer-top,"id(""nav-flyout-icp"")/div[5]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-icp"")",div,,nav-flyout-buffer-bottom,"id(""nav-flyout-icp"")/div[6]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-anchor"")",div,nav-flyout-icp-footer-flyout,"nav-coreFlyout,nav-flyout","id(""nav-flyout-icp-footer-flyout"")",3,,6,0.0,0.0,0.0,0.0,none,absolute,"rgb(15, 17, 17)","rgb(255, 255, 255)",auto,visible
,,"id(""nav-flyout-icp-footer-flyout"")",div,,nav-arrow,"id(""nav-flyout-icp-footer-flyout"")/div[1]",4,,1,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-icp-footer-flyout"")/div[1]",div,,nav-arrow-inner,"id(""nav-flyout-icp-footer-flyout"")/div[1]/div[1]",5,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-icp-footer-flyout"")",div,,"nav-template,nav-flyout-content,nav-spinner","id(""nav-flyout-icp-footer-flyout"")/div[2]",4,,0,0.0,0.0,0.0,0.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-icp-footer-flyout"")",div,,nav-flyout-buffer-left,"id(""nav-flyout-icp-footer-flyout"")/div[3]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-icp-footer-flyout"")",div,,nav-flyout-buffer-right,"id(""nav-flyout-icp-footer-flyout"")/div[4]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-icp-footer-flyout"")",div,,nav-flyout-buffer-top,"id(""nav-flyout-icp-footer-flyout"")/div[5]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-flyout-icp-footer-flyout"")",div,,nav-flyout-buffer-bottom,"id(""nav-flyout-icp-footer-flyout"")/div[6]",4,,0,0.0,0.0,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""navbar"")",div,,,"id(""navbar"")/div[4]",2,,0,0.0,0.0,0.0,0.0,none,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""navbar"")",div,nav-main,nav-sprite,"id(""nav-main"")",2,"window.navmet.tmp=+new Date();
  
    
    All
  
  

  var hmenu = document.getElementById(""nav-ham",3,0.0,128.0,1265.0,39.0,flex,static,"rgb(15, 17, 17)","rgb(35, 47, 62)",4,visible
,,"id(""nav-main"")",div,,nav-left,"id(""nav-main"")/div[1]",3,"window.navmet.tmp=+new Date();
  
    
    All
  
  

  var hmenu = document.getElementById(""nav-ham",5,11.0,128.0,57.890625,39.0,flex,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-main"")/div[1]",script,,,"id(""nav-main"")/div[1]/script[1]",4,window.navmet.tmp=+new Date();,0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-main"")/div[1]",a,nav-hamburger-menu,,"id(""nav-hamburger-menu"")",4,All,2,11.0,128.0,57.890625,39.0,flex,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-hamburger-menu"")",i,,"hm-icon,nav-sprite","id(""nav-hamburger-menu"")/i[1]",5,,0,20.0,140.5,17.0,14.0,flex,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-hamburger-menu"")",span,,hm-icon-label,"id(""nav-hamburger-menu"")/span[1]",5,All,0,37.0,141.5,22.890625,12.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-main"")/div[1]",script,,,"id(""nav-main"")/div[1]/script[2]",4,"var hmenu = document.getElementById(""nav-hamburger-menu"");
  hmenu.setAttribute(""href"", ""javascript:",0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-main"")/div[1]",script,,,"id(""nav-main"")/div[1]/script[3]",4,"window.navmet.push({key:'HamburgerMenuIcon',end:+new Date(),begin:window.navmet.tmp});",0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-main"")/div[1]",div,nav-shop,,"id(""nav-shop"")",4,,0,68.890625,128.0,0.0,39.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-main"")",div,,nav-fill,"id(""nav-main"")/div[2]",3,"window.navmet.tmp=+new Date();
Sell

Amazon miniTV

Best Sellers

Mobiles

Customer Service

Today's",1,68.890625,128.0,778.109375,39.0,flex,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-main"")/div[2]",div,nav-xshop-container,,"id(""nav-xshop-container"")",4,"window.navmet.tmp=+new Date();
Sell

Amazon miniTV

Best Sellers

Mobiles

Customer Service

Today's",1,68.890625,128.0,778.109375,39.0,flex,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",20,visible
,,"id(""nav-xshop-container"")",div,nav-xshop,nav-progressive-content,"id(""nav-xshop"")",5,"window.navmet.tmp=+new Date();
Sell

Amazon miniTV

Best Sellers

Mobiles

Customer Service

Today's",33,68.890625,128.0,778.109375,39.0,flex,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",script,,,"id(""nav-xshop"")/script[1]",6,window.navmet.tmp=+new Date();,0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[1]",6,Sell,0,68.890625,133.0,41.3515625,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[2]",6,Amazon miniTV,0,110.2421875,133.0,116.8125,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[3]",6,Best Sellers,0,227.0546875,133.0,92.703125,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[4]",6,Mobiles,0,319.7578125,133.0,66.2421875,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[5]",6,Customer Service,0,386.0,133.0,129.2578125,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[6]",6,Today's Deals,0,515.2578125,133.0,104.71875,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[7]",6,Electronics,0,619.9765625,133.0,86.46875,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,nav-link-amazonprime,nav-a,"id(""nav-link-amazonprime"")",6,Prime,2,706.4453125,133.0,67.5625,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-link-amazonprime"")",span,,,"id(""nav-link-amazonprime"")/span[1]",7,Prime,0,715.4453125,139.0,36.5625,15.5,inline,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-link-amazonprime"")",span,,"nav-icon,nav-arrow","id(""nav-link-amazonprime"")/span[2]",7,,0,757.0078125,145.5,8.0,4.0,inline-flex,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[9]",6,Amazon Pay,0,68.890625,172.0,97.375,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[10]",6,Fashion,0,166.265625,172.0,67.8125,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[11]",6,New Releases,0,234.078125,172.0,108.265625,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[12]",6,Home & Kitchen,0,342.34375,172.0,119.1640625,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[13]",6,Beauty & Personal Care,0,461.5078125,172.0,168.1953125,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[14]",6,Computers,0,629.703125,172.0,86.46875,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[15]",6,Books,0,716.171875,172.0,56.9140625,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[16]",6,Coupons,0,68.890625,211.0,74.046875,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[17]",6,Toys & Games,0,142.9375,211.0,109.03125,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[18]",6,Car & Motorbike,0,251.96875,211.0,119.1484375,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[19]",6,"Sports, Fitness & Outdoors",0,371.1171875,211.0,186.0703125,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[20]",6,Grocery & Gourmet Foods,0,557.1875,211.0,182.171875,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[21]",6,Gift Cards,0,739.359375,211.0,81.015625,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[22]",6,"Health, Household & Personal Care",0,68.890625,250.0,239.796875,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[23]",6,Baby,0,308.6875,250.0,49.9140625,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[24]",6,Video Games,0,358.6015625,250.0,102.5703125,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
