uid,parent_uid,parent_xpath,tag,id,classes,xpath,depth,textContent,childrenCount,x,y,width,height,display,position,color,backgroundColor,zIndex,visibility
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[6]/div[1]",div,,"elementContainer--3FYwc,flexColumn--2aBPG","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[6]/div[1]/div[3]",13,"Zaveri Pearls Classic Enamelled Jhumki Earring For Women-ZPFK8785₹342.00₹3,160.00",2,1248.5546875,4271.796875,162.0,73.0,flex,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",1,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[6]/div[1]/div[3]",div,,"title--3qM6_,title--X01QH,titleAnchor--2TGNn,doubleLinesTitle--ATRHO","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[6]/div[1]/div[3]/div[1]",14,Zaveri Pearls Classic Enamelled Jhumki Earring For Women-ZPFK8785,0,1248.5546875,4271.796875,162.0,34.0,flow-root,static,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[6]/div[1]/div[3]",div,,"price--13I9-,price--1eqs3","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[6]/div[1]/div[3]/div[2]",14,"₹342.00₹3,160.00",2,1248.5546875,4305.796875,162.0,39.0,flex,static,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[6]/div[1]/div[3]/div[2]",div,,dealPrice--QJhpv,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[6]/div[1]/div[3]/div[2]/div[1]",15,₹342.00,2,1248.5546875,4323.296875,39.765625,21.5,block,static,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[6]/div[1]/div[3]/div[2]/div[1]",span,,currencySymbolV2--4uJvJ,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[6]/div[1]/div[3]/div[2]/div[1]/span[1]",16,₹342.00,0,1248.5546875,4325.5,39.765625,12.5,inline,relative,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[6]/div[1]/div[3]/div[2]/div[1]",span,,netPrice--2L7XO,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[6]/div[1]/div[3]/div[2]/div[1]/span[2]",16,,0,1288.3203125,4324.9921875,0.0,19.0,inline,relative,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[6]/div[1]/div[3]/div[2]",div,,listPrice--vhN5A,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[6]/div[1]/div[3]/div[2]/div[2]",15,"₹3,160.00",1,1291.71875,4325.796875,53.390625,19.0,block,static,"rgb(85, 85, 85)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[6]/div[1]/div[3]/div[2]/div[2]",span,,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[6]/div[1]/div[3]/div[2]/div[2]/span[1]",16,"₹3,160.00",0,1291.71875,4328.296875,53.390625,13.5,inline,static,"rgb(85, 85, 85)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]",div,,"scroll-carousel_slide__1ku-E,scroll-carousel_scrollItemOuter__2LsK9","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]",11,"Featured nowW for Woman Women's Rayon Kurta (21FEW15820-214605_Ecru_Regular)₹919.81₹2,299.00",1,1430.5546875,4072.796875,192.0,280.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]",div,,"tile--t5OMY,col--1Fb-q,dMaxTile--3YlDU","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]",12,"Featured nowW for Woman Women's Rayon Kurta (21FEW15820-214605_Ecru_Regular)₹919.81₹2,299.00",4,1430.5546875,4072.796875,182.0,280.0,grid,relative,"rgb(15, 17, 17)","rgb(255, 255, 255)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]",div,,imageContainer--14vu8,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[1]",13,,1,1440.5546875,4080.796875,160.0,160.0,block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",1,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[1]",div,,imageAnchor--21TeS,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[1]/div[1]",14,,1,1440.5546875,4080.796875,160.0,160.0,flex,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[1]/div[1]",div,,responsive-image_gradient__2ICvE,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[1]/div[1]/div[1]",15,,0,1440.5546875,4080.796875,160.0,160.0,block,static,"rgb(15, 17, 17)","rgb(234, 237, 253)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]",div,,badgeContainer--niOiQ,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[2]",13,,0,1430.5546875,4072.796875,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",2,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]",span,,featuringText--CaAc1,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/span[1]",13,Featured now,0,1440.5546875,4242.796875,162.0,27.0,block,static,"rgb(204, 12, 57)","rgba(0, 0, 0, 0)",auto,hidden
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]",div,,"elementContainer--3FYwc,flexColumn--2aBPG","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[3]",13,"W for Woman Women's Rayon Kurta (21FEW15820-214605_Ecru_Regular)₹919.81₹2,299.00",2,1440.5546875,4271.796875,162.0,73.0,flex,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",1,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[3]",div,,"title--3qM6_,title--X01QH,titleAnchor--2TGNn,doubleLinesTitle--ATRHO","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[3]/div[1]",14,W for Woman Women's Rayon Kurta (21FEW15820-214605_Ecru_Regular),0,1440.5546875,4271.796875,162.0,34.0,flow-root,static,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[3]",div,,"price--13I9-,price--1eqs3","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[3]/div[2]",14,"₹919.81₹2,299.00",2,1440.5546875,4305.796875,162.0,39.0,flex,static,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[3]/div[2]",div,,dealPrice--QJhpv,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[3]/div[2]/div[1]",15,₹919.81,2,1440.5546875,4323.296875,39.765625,21.5,block,static,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[3]/div[2]/div[1]",span,,currencySymbolV2--4uJvJ,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[3]/div[2]/div[1]/span[1]",16,₹919.81,0,1440.5546875,4325.5,39.765625,12.5,inline,relative,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[3]/div[2]/div[1]",span,,netPrice--2L7XO,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[3]/div[2]/div[1]/span[2]",16,,0,1480.3203125,4324.9921875,0.0,19.0,inline,relative,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[3]/div[2]",div,,listPrice--vhN5A,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[3]/div[2]/div[2]",15,"₹2,299.00",1,1483.71875,4325.796875,53.390625,19.0,block,static,"rgb(85, 85, 85)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[3]/div[2]/div[2]",span,,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[7]/div[1]/div[3]/div[2]/div[2]/span[1]",16,"₹2,299.00",0,1483.71875,4328.296875,53.390625,13.5,inline,static,"rgb(85, 85, 85)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]",div,,"scroll-carousel_slide__1ku-E,scroll-carousel_scrollItemOuter__2LsK9","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]",11,"Featured nowBIBA Women's Cotton Straight Kurta₹1,034.00₹2,299.00",1,1622.5546875,4072.796875,192.0,280.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]",div,,"tile--t5OMY,col--1Fb-q,dMaxTile--3YlDU","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]",12,"Featured nowBIBA Women's Cotton Straight Kurta₹1,034.00₹2,299.00",4,1622.5546875,4072.796875,182.0,280.0,grid,relative,"rgb(15, 17, 17)","rgb(255, 255, 255)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]",div,,imageContainer--14vu8,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[1]",13,,1,1632.5546875,4080.796875,160.0,160.0,block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",1,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[1]",div,,imageAnchor--21TeS,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[1]/div[1]",14,,1,1632.5546875,4080.796875,160.0,160.0,flex,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[1]/div[1]",div,,responsive-image_gradient__2ICvE,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[1]/div[1]/div[1]",15,,0,1632.5546875,4080.796875,160.0,160.0,block,static,"rgb(15, 17, 17)","rgb(234, 237, 253)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]",div,,badgeContainer--niOiQ,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[2]",13,,0,1622.5546875,4072.796875,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",2,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]",span,,featuringText--CaAc1,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/span[1]",13,Featured now,0,1632.5546875,4242.796875,162.0,27.0,block,static,"rgb(204, 12, 57)","rgba(0, 0, 0, 0)",auto,hidden
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]",div,,"elementContainer--3FYwc,flexColumn--2aBPG","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[3]",13,"BIBA Women's Cotton Straight Kurta₹1,034.00₹2,299.00",2,1632.5546875,4271.796875,162.0,73.0,flex,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",1,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[3]",div,,"title--3qM6_,title--X01QH,titleAnchor--2TGNn,doubleLinesTitle--ATRHO","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[3]/div[1]",14,BIBA Women's Cotton Straight Kurta,0,1632.5546875,4271.796875,162.0,34.0,flow-root,static,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[3]",div,,"price--13I9-,price--1eqs3","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[3]/div[2]",14,"₹1,034.00₹2,299.00",2,1632.5546875,4305.796875,162.0,39.0,flex,static,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[3]/div[2]",div,,dealPrice--QJhpv,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[3]/div[2]/div[1]",15,"₹1,034.00",2,1632.5546875,4323.296875,48.9375,21.5,block,static,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[3]/div[2]/div[1]",span,,currencySymbolV2--4uJvJ,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[3]/div[2]/div[1]/span[1]",16,"₹1,034.00",0,1632.5546875,4325.5,48.9375,12.5,inline,relative,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[3]/div[2]/div[1]",span,,netPrice--2L7XO,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[3]/div[2]/div[1]/span[2]",16,,0,1681.4921875,4324.9921875,0.0,19.0,inline,relative,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[3]/div[2]",div,,listPrice--vhN5A,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[3]/div[2]/div[2]",15,"₹2,299.00",1,1684.890625,4325.796875,53.390625,19.0,block,static,"rgb(85, 85, 85)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[3]/div[2]/div[2]",span,,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[8]/div[1]/div[3]/div[2]/div[2]/span[1]",16,"₹2,299.00",0,1684.890625,4328.296875,53.390625,13.5,inline,static,"rgb(85, 85, 85)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]",div,,"scroll-carousel_slide__1ku-E,scroll-carousel_scrollItemOuter__2LsK9","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]",11,"Featured nowVastraa Fusion Women's Cotton Solid Kurti (White)₹749.00₹1,999.00",1,1814.5546875,4072.796875,192.0,280.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]",div,,"tile--t5OMY,col--1Fb-q,dMaxTile--3YlDU","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]",12,"Featured nowVastraa Fusion Women's Cotton Solid Kurti (White)₹749.00₹1,999.00",4,1814.5546875,4072.796875,182.0,280.0,grid,relative,"rgb(15, 17, 17)","rgb(255, 255, 255)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]",div,,imageContainer--14vu8,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[1]",13,,1,1824.5546875,4080.796875,160.0,160.0,block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",1,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[1]",div,,imageAnchor--21TeS,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[1]/div[1]",14,,1,1824.5546875,4080.796875,160.0,160.0,flex,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[1]/div[1]",div,,responsive-image_gradient__2ICvE,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[1]/div[1]/div[1]",15,,0,1824.5546875,4080.796875,160.0,160.0,block,static,"rgb(15, 17, 17)","rgb(234, 237, 253)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]",div,,badgeContainer--niOiQ,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[2]",13,,0,1814.5546875,4072.796875,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",2,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]",span,,featuringText--CaAc1,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/span[1]",13,Featured now,0,1824.5546875,4242.796875,162.0,27.0,block,static,"rgb(204, 12, 57)","rgba(0, 0, 0, 0)",auto,hidden
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]",div,,"elementContainer--3FYwc,flexColumn--2aBPG","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[3]",13,"Vastraa Fusion Women's Cotton Solid Kurti (White)₹749.00₹1,999.00",2,1824.5546875,4271.796875,162.0,73.0,flex,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",1,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[3]",div,,"title--3qM6_,title--X01QH,titleAnchor--2TGNn,doubleLinesTitle--ATRHO","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[3]/div[1]",14,Vastraa Fusion Women's Cotton Solid Kurti (White),0,1824.5546875,4271.796875,162.0,34.0,flow-root,static,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[3]",div,,"price--13I9-,price--1eqs3","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[3]/div[2]",14,"₹749.00₹1,999.00",2,1824.5546875,4305.796875,162.0,39.0,flex,static,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[3]/div[2]",div,,dealPrice--QJhpv,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[3]/div[2]/div[1]",15,₹749.00,2,1824.5546875,4323.296875,39.765625,21.5,block,static,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[3]/div[2]/div[1]",span,,currencySymbolV2--4uJvJ,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[3]/div[2]/div[1]/span[1]",16,₹749.00,0,1824.5546875,4325.5,39.765625,12.5,inline,relative,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[3]/div[2]/div[1]",span,,netPrice--2L7XO,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[3]/div[2]/div[1]/span[2]",16,,0,1864.3203125,4324.9921875,0.0,19.0,inline,relative,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[3]/div[2]",div,,listPrice--vhN5A,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[3]/div[2]/div[2]",15,"₹1,999.00",1,1867.71875,4325.796875,53.390625,19.0,block,static,"rgb(85, 85, 85)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[3]/div[2]/div[2]",span,,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[9]/div[1]/div[3]/div[2]/div[2]/span[1]",16,"₹1,999.00",0,1867.71875,4328.296875,53.390625,13.5,inline,static,"rgb(85, 85, 85)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]",div,,"scroll-carousel_slide__1ku-E,scroll-carousel_scrollItemOuter__2LsK9","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]",11,"Featured nowAurelia Women Kurta₹867.00₹1,599.00",1,2006.5546875,4072.796875,192.0,280.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]",div,,"tile--t5OMY,col--1Fb-q,dMaxTile--3YlDU","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]",12,"Featured nowAurelia Women Kurta₹867.00₹1,599.00",4,2006.5546875,4072.796875,182.0,280.0,grid,relative,"rgb(15, 17, 17)","rgb(255, 255, 255)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]",div,,imageContainer--14vu8,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]/div[1]",13,,1,2016.5546875,4080.796875,160.0,160.0,block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",1,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]/div[1]",div,,imageAnchor--21TeS,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]/div[1]/div[1]",14,,1,2016.5546875,4080.796875,160.0,160.0,flex,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]/div[1]/div[1]",div,,responsive-image_gradient__2ICvE,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]/div[1]/div[1]/div[1]",15,,0,2016.5546875,4080.796875,160.0,160.0,block,static,"rgb(15, 17, 17)","rgb(234, 237, 253)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]",div,,badgeContainer--niOiQ,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]/div[2]",13,,0,2006.5546875,4072.796875,0.0,0.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",2,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]",span,,featuringText--CaAc1,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]/span[1]",13,Featured now,0,2016.5546875,4242.796875,162.0,27.0,block,static,"rgb(204, 12, 57)","rgba(0, 0, 0, 0)",auto,hidden
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]",div,,"elementContainer--3FYwc,flexColumn--2aBPG","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]/div[3]",13,"Aurelia Women Kurta₹867.00₹1,599.00",2,2016.5546875,4271.796875,162.0,73.0,flex,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",1,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]/div[3]",div,,"title--3qM6_,title--X01QH,titleAnchor--2TGNn,doubleLinesTitle--ATRHO","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]/div[3]/div[1]",14,Aurelia Women Kurta,0,2016.5546875,4271.796875,162.0,17.0,flow-root,static,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]/div[3]",div,,"price--13I9-,price--1eqs3","id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]/div[3]/div[2]",14,"₹867.00₹1,599.00",2,2016.5546875,4288.796875,162.0,56.0,flex,static,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]/div[3]/div[2]",div,,dealPrice--QJhpv,"id(""live-flagship-root"")/div[1]/div[2]/div[2]/div[1]/div[1]/div[10]/div[1]/div[3]/div[2]/div[1]",15,₹867.00,2,2016.5546875,4323.296875,39.765625,21.5,block,static,"rgb(17, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
